run_name,model,lookback,seed,annualized_sharpe,annualized_return,annualized_volatility,max_drawdown,sortino_ratio,calmar_ratio,daily_turnover,net_sharpe_5bps,net_sharpe_10bps,breakeven_cost_bps,win_rate,cvar_95,hac_t_stat
neutral__reversal_neutral__s0,reversal,30,0,0.048342844363137086,0.003121330966408673,0.06456655597180344,-0.13014341835233145,0.06946634453883004,0.023983778864317788,0.12234219583902692,-0.4291525537946725,-0.906647951952482,0.5062126729351226,0.5037086985839514,0.009075025375671335,0.11995725741778661
neutral__fourier_ffn_neutral__s1,fourier_ffn,30,1,0.04337961729587198,0.0019419844895678204,0.044767211207108096,-0.12069044224575642,0.06221276204616956,0.016090623693411642,0.33653918696962953,-1.8510398211631605,-3.7454592596221934,0.1144931698208239,0.5118004045853001,0.00620021965648607,0.10520933535131548
ensemble__final-cnn_neutral_cw0.25_b20__ens,cnn_transformer,30,-1,0.04002988840792574,0.0018540971129544074,0.046317818677388684,-0.08578397490438228,0.05707082294752769,0.02161356028350362,0.07594240339116826,-0.3731477223053544,-0.7863253330186346,0.4844150235878102,0.49696561024949426,0.00652799080731393,0.10238005403057178
models__reversal__s0,reversal,30,0,0.03774938951685985,0.002448122337632539,0.0648519716203396,-0.13173095285776704,0.054158902089579505,0.018584260453014596,0.1223131791889214,-0.4375317836763568,-0.9128129568695735,0.3971269181907352,0.5037086985839514,0.00912725008229812,0.0938061915384538
protocol__rolling_w500__s0,cnn_transformer,30,0,0.03473348443552539,0.0010750732741641824,0.030952070937766276,-0.06911195147874227,0.04787094104323073,0.01555553346652156,0.3254044416123039,-2.614585827709293,-5.263905139854113,0.06555171412578062,0.5232636547538773,0.004824689250909592,0.08959949426661676
neutral__ou_ffn_neutral__s2,ou_ffn,30,2,0.028909558873700225,0.0016403700849389883,0.05674144292915086,-0.15256382586672335,0.04379829375282032,0.010752025099134773,0.24384687032389968,-1.054062747599901,-2.137035054073502,0.1334732139542708,0.48887390424814564,0.007558439080983848,0.0703150479863665
neutral__raw_ffn_neutral__s2,raw_ffn,30,2,0.027137796620366333,0.0016560959901332339,0.06102544039593729,-0.15100568234187284,0.03914644191011263,0.010967110405712684,0.14672178786714407,-0.5787388722349691,-1.1846155410903045,0.22395479158850062,0.41672285906945383,0.00886635715846679,0.06544080218788441
ensemble__final-cnn_neutral_cw1_b5__ens,cnn_transformer,30,-1,0.02251122814660203,0.0010050767640696495,0.04464779786887644,-0.06993865656810261,0.03175348744959486,0.014370833147059198,0.09565916660638633,-0.5174058816648429,-1.0573229914762878,0.20846929776372175,0.5003371544167229,0.006389325783772157,0.056080813521533365
ensemble__neutral-ou_ffn_neutral_b1__ens,ou_ffn,30,-1,0.006028580480220588,0.0003079173236752721,0.051076256622189994,-0.10857387976872479,0.008603557431724657,0.002836016584570653,0.23867229698126965,-1.1715326351776605,-2.3490938508355415,0.025597737086018636,0.5037086985839514,0.007386078025205487,0.014348712185372852
final__cnn_neutral_cw0.5_k10__s0,cnn_transformer,30,0,-0.0076582365841771135,-0.00029512673684645917,0.0385371663048682,-0.08723411919281221,-0.010758975120355459,-0.003383157181814978,0.20632312307575432,-1.3568344215628332,-2.7060106065414895,0.0,0.5010114632501685,0.005551587798539976,-0.01881591770290448
ensemble__final-cnn_neutral_cw1_b2__ens,cnn_transformer,30,-1,-0.008561986635632492,-0.0003791217164675461,0.04427964356890632,-0.05866435170471074,-0.011908340974425826,-0.006462556995019309,0.1501862429952315,-0.8632873228028571,-1.718012658970082,0.0,0.5037086985839514,0.006486693311040104,-0.021571080198836075
neutral__fourier_ffn_neutral__s0,fourier_ffn,30,0,-0.015937170196035733,-0.000684540880095866,0.042952473474001114,-0.10389882232578362,-0.02252685178928013,-0.006588533582694967,0.3160936049558716,-1.870442440936607,-3.7249477116771783,0.0,0.46999325691166555,0.006055805271734246,-0.040826788250368125
factors__ou_threshold_k8__s0,ou_threshold,30,0,-0.016497634269018027,-0.001241478267683693,0.07525189657132511,-0.2415107740382605,-0.02268072811713819,-0.005140467428948025,0.5220116733267963,-1.76458569147393,-3.5126737486788415,0.0,0.5016857720836143,0.011304068693445713,-0.041987662708299824
neutral__cnn_transformer_neutral_costs__s0,cnn_transformer,30,0,-0.03540174922547013,-0.0014902503343322728,0.04209538700590811,-0.06041891907870467,-0.04956462412697918,-0.0246652928760778,0.12050939664570126,-0.7568197029422159,-1.4782376566589617,0.0,0.5158462575859744,0.005990728080130312,-0.0938751230078311
final__cnn_neutral_cw1__s0,cnn_transformer,30,0,-0.03540174922547013,-0.0014902503343322728,0.04209538700590811,-0.06041891907870467,-0.04956462412697918,-0.0246652928760778,0.12050939664570126,-0.7568197029422159,-1.4782376566589617,0.0,0.5158462575859744,0.005990728080130312,-0.0938751230078311
ensemble__final-cnn_neutral_cw0_b20__ens,cnn_transformer,30,-1,-0.051171074517995,-0.0024077291437826854,0.047052542211830535,-0.10282010838359756,-0.07238606340300437,-0.023416909217796992,0.09669181859455835,-0.5690248851820703,-1.0868786958461456,0.0,0.4915711395819285,0.006730747099659748,-0.12538389320212606
neutral__raw_ffn_neutral__s0,raw_ffn,30,0,-0.05126342042941038,-0.0029712516564689975,0.05796046443214622,-0.13520033389982955,-0.0729974788059145,-0.021976659160253407,0.13474439661949655,-0.6371039287963616,-1.2229444371633127,0.0,0.466621712744437,0.008567762966063095,-0.12891997365910934
factors__cnn_transformer_k15__s1,cnn_transformer,30,1,-0.06255989129480634,-0.0017278318124708115,0.027618842947290338,-0.07181710465179092,-0.08810897157898574,-0.024058778488054006,0.409916201726377,-3.802719572574343,-7.5428792538538785,0.0,0.50236008091706,0.003989828601798737,-0.15390830115052478
epochs__e10__s1,cnn_transformer,30,1,-0.06940257692013091,-0.0024182872346179057,0.03484434356667897,-0.07887898064254628,-0.09927601288785808,-0.030658195819958732,0.33689452080479526,-2.5058789329848294,-4.942355289049528,0.0,0.5030343897505057,0.0050438578496448,-0.1806020724324389
factors__fourier_ffn_k8__s2,fourier_ffn,30,2,-0.07420043416050237,-0.0019928201163072457,0.026857256818694518,-0.07171180847100611,-0.10638211246117482,-0.027789288246898063,0.1544256739538629,-1.523167098890227,-2.9721337636199516,0.0,0.4989885367498314,0.003846972120083166,-0.16331872404655262
lookback__l10__s2,cnn_transformer,10,2,-0.08077140549698882,-0.0027288162991707457,0.03378443500370285,-0.07383370679250123,-0.11286189941547621,-0.036958950291359684,0.4098390799214789,-3.1377841431346916,-6.194796880772394,0.0,0.5123087159015303,0.004948053837383417,-0.2062700049895619
factors__fourier_ffn_k15__s2,fourier_ffn,30,2,-0.08108415114694374,-0.001482392468479171,0.018282148206654143,-0.0564810727127707,-0.11536390312652263,-0.026245827093578394,0.09832053764528167,-1.4363283602269794,-2.791572569307015,0.0,0.48887390424814564,0.0027244358309852783,-0.1995870984594476
factors__cnn_transformer_k10__s0,cnn_transformer,30,0,-0.08205137578706347,-0.002336116365123004,0.02847138567408793,-0.07474903325188353,-0.11270883966949324,-0.031252797039541945,0.35468289010087145,-3.221346713518562,-6.3606420512500605,0.0,0.5111260957518543,0.004330262238350018,-0.21516135343019074
factors__cnn_transformer_k8__s1,cnn_transformer,30,1,-0.08331521277953587,-0.0030352368964122805,0.0364307645044844,-0.12817631920904338,-0.11332585405663514,-0.02368016896679599,0.41219545172173544,-2.9345662157907726,-5.78581721880201,0.0,0.5158462575859744,0.005461475977857738,-0.21719287330341222
ensemble__final-cnn_neutral_cw0.5_k10_b5__ens,cnn_transformer,30,-1,-0.10031211642876149,-0.003983521104479643,0.039711265660600584,-0.09124590621993911,-0.13985057993246186,-0.04365698440078916,0.12148954062811537,-0.8712612093119938,-1.6422103021952261,0.0,0.49763991908294,0.005691288371294904,-0.2305983496707791
ensemble__final-cnn_neutral_cw0.5_k10_b2__ens,cnn_transformer,30,-1,-0.10788343866896109,-0.004286535992673718,0.03973303081140097,-0.1043100875312456,-0.15161585995376378,-0.041094165426615724,0.19999739406433603,-1.3763329446591037,-2.6447824506492466,0.0,0.50708024275118,0.0056175810333333465,-0.2517432817965276
factors__fourier_ffn_k8__s0,fourier_ffn,30,0,-0.10994822131668486,-0.0022943239466712696,0.020867312987837318,-0.03888243403217506,-0.1539056445773775,-0.0590066955369299,0.10247315490315352,-1.3474451166115402,-2.5849420119063953,0.0,0.4949426837491571,0.0031365172138004198,-0.26816070158898914
factors__cnn_transformer_k3__s0,cnn_transformer,30,0,-0.11239689829389476,-0.0032763895127884794,0.029150177296008606,-0.07885566035136293,-0.15088609139971157,-0.04154919885509318,0.2857389929440345,-2.5825783140260103,-5.052759729758125,0.0,0.5050573162508429,0.004682660631152158,-0.24864999156868295
factors__ou_threshold_k10__s0,ou_threshold,30,0,-0.1270727382054752,-0.009885358773821393,0.0777929154075273,-0.20648769204710038,-0.1807016432887145,-0.04787384020722467,0.5294262258921638,-1.8420799239615695,-3.557087109717664,0.0,0.49291975724882,0.01122877500096613,-0.30276596390920696
ensemble__final-cnn_neutral_cw1_b1__ens,cnn_transformer,30,-1,-0.1316776963346132,-0.005942787940356039,0.045131317647405564,-0.08439653127785762,-0.18278111756843887,-0.07041507334929252,0.19806431045408468,-1.2376105349097044,-2.3435433734847955,0.0,0.5057316250842886,0.0066150703189974186,-0.3440725644738038
ensemble__final-cnn_neutral_cw0.5_k10_b3__ens,cnn_transformer,30,-1,-0.1336820320486663,-0.005325286930586171,0.039835472643380575,-0.10834087298801787,-0.18626684935652757,-0.049153073846610704,0.1605837920912882,-1.1495383259924763,-2.165394619936287,0.0,0.5003371544167229,0.005727456281381851,-0.3117343103307652
final__cnn_neutral_cw0.5_k10__s2,cnn_transformer,30,2,-0.15581235240222727,-0.005972624473546406,0.03833216289635475,-0.11970535258637982,-0.21887523233743655,-0.04989438103226501,0.18893383643722275,-1.3978848884841346,-2.6399574245660418,0.0,0.5030343897505057,0.005394844804353877,-0.36089645041819407
neutral__cnn_transformer_neutral_costs__s2,cnn_transformer,30,2,-0.1590813325453981,-0.006884438014149939,0.04327621540500537,-0.08868506620706784,-0.22023108241637432,-0.07762792890153394,0.1340097139014203,-0.9394279406559584,-1.7197745487665188,0.0,0.5084288604180714,0.006339704704718524,-0.4046734474854682
final__cnn_neutral_cw1__s2,cnn_transformer,30,2,-0.1590813325453981,-0.006884438014149939,0.04327621540500537,-0.08868506620706784,-0.22023108241637432,-0.07762792890153394,0.1340097139014203,-0.9394279406559584,-1.7197745487665188,0.0,0.5084288604180714,0.006339704704718524,-0.4046734474854682
models__ou_ffn__s0,ou_ffn,30,0,-0.1643059576949896,-0.004284072813583982,0.026073752124903152,-0.08482954317746982,-0.2245351803518464,-0.05050213231281187,0.06350952418457645,-0.7781186539976207,-1.3919313503002522,0.0,0.5124747134187457,0.0040908048401724646,-0.39905655251849653
factors__ou_threshold_k3__s0,ou_threshold,30,0,-0.18090274503163092,-0.015548788258290355,0.08595109076742667,-0.2902615336317991,-0.25784914201686515,-0.05356820128296571,0.522813367595778,-1.7137392391097916,-3.2465757331879526,0.0,0.49561699258260283,0.012115095776240143,-0.4544081667631484
protocol__rolling_w500__s1,cnn_transformer,30,1,-0.18657766056224787,-0.005718530704089415,0.030649600208603446,-0.08218107263713881,-0.2585619523938297,-0.06958452257418604,0.33227073426545334,-2.918496656732068,-5.65041565290189,0.0,0.5138233310856373,0.004582586666952324,-0.4771377629904878
architecture__d16_h4_ff32_drop50__s0,cnn_transformer,30,0,-0.19389025974608484,-0.006542064156777531,0.03374106654632832,-0.11640626148233979,-0.2764698206471161,-0.056200277145488725,0.41039845125701524,-3.2590100174385688,-6.324129775131053,0.0,0.48954821308159135,0.004785698449446656,-0.49796218953195265
ensemble__final-cnn_neutral_cw1_b10__ens,cnn_transformer,30,-1,-0.23132556621940029,-0.010264122622802477,0.04437089592192975,-0.08479459368883524,-0.3196991613166528,-0.12104689905665932,0.06740562027121669,-0.6141489452702474,-0.9969723243210947,0.0,0.48415374241402565,0.006508287051009258,-0.5716862869810069
models__raw_ffn__s2,raw_ffn,30,2,-0.24087609862347092,-0.005812594493248654,0.024131055453263127,-0.07454612983255748,-0.34761906157837447,-0.07797312223055433,0.026449176004096298,-0.5170841727353294,-0.7932922468471878,0.0,0.4989885367498314,0.0036181981559963356,-0.6129199778997971
factors__fourier_ffn_k5__s0,fourier_ffn,30,0,-0.24701547499762413,-0.00560941854090869,0.022708773776066636,-0.06378305910693449,-0.3412982105769521,-0.08794527292120449,0.09180146342369974,-1.2657392956186135,-2.284463116239603,0.0,0.5077545515846258,0.0034796044049396437,-0.6649117576643496
models__fourier_ffn__s0,fourier_ffn,30,0,-0.24701547499762413,-0.00560941854090869,0.022708773776066636,-0.06378305910693449,-0.3412982105769521,-0.08794527292120449,0.09180146342369974,-1.2657392956186135,-2.284463116239603,0.0,0.5077545515846258,0.0034796044049396437,-0.6649117576643496
factors__cnn_transformer_k15__s0,cnn_transformer,30,0,-0.25580294324383096,-0.007329456274433039,0.028652744106414028,-0.08013615477557312,-0.3525326091257418,-0.09146254016005313,0.39162258081749246,-3.7001114534334785,-7.144419963623126,0.0,0.5016857720836143,0.00431416501734508,-0.6885771622822329
factors__ou_threshold_k5__s0,ou_threshold,30,0,-0.2601211533180886,-0.02241057008247011,0.0861543546020857,-0.23376130579531973,-0.3587232473059562,-0.09586945968762436,0.5286488210965908,-1.8064098293998867,-3.352698505481685,0.0,0.4935940660822657,0.01280745699258398,-0.6472292398589734
models__ou_threshold__s0,ou_threshold,30,0,-0.2601211533180886,-0.02241057008247011,0.0861543546020857,-0.23376130579531973,-0.3587232473059562,-0.09586945968762436,0.5286488210965908,-1.8064098293998867,-3.352698505481685,0.0,0.4935940660822657,0.01280745699258398,-0.6472292398589734
factors__fourier_ffn_k3__s2,fourier_ffn,30,2,-0.2630279828699331,-0.005764795023227223,0.021917040766259093,-0.07401643180759765,-0.36858009533716013,-0.07788534089582515,0.06503973410328298,-1.0108485106876965,-1.75866903850546,0.0,0.49763991908294,0.0033176631642137947,-0.6582425941668762
neutral__raw_ffn_neutral__s1,raw_ffn,30,1,-0.28450587980905956,-0.018016939387394848,0.06332712490682638,-0.17201341242373003,-0.4053317274619104,-0.10474147994351111,0.16731823371673377,-0.9503215939860947,-1.6161373081631298,0.0,0.480782198246797,0.009017269408672814,-0.7113979622402689
epochs__e10__s0,cnn_transformer,30,0,-0.28477671122017334,-0.009196360309774694,0.03229323167042472,-0.07765106374327702,-0.38881536921340176,-0.11843186514712684,0.2998342943307999,-2.6245314605276095,-4.964286209835046,0.0,0.5091031692515172,0.004957487479381758,-0.6947317090827069
lookback__l20__s0,cnn_transformer,20,0,-0.2871743564465618,-0.00843510364288675,0.029372760671464684,-0.09998151854807313,-0.38953103581448084,-0.0843666286067778,0.3732953122821285,-3.4898157338532405,-6.692457111259919,0.0,0.5077026121902211,0.004466581460127918,-0.6894516309503788
lookback__l20__s2,cnn_transformer,20,2,-0.2931200249490655,-0.009699055873126158,0.03308902513505016,-0.13733571216266416,-0.396940892225844,-0.07062296995000482,0.3836909697667238,-3.2152406974857004,-6.137361370022336,0.0,0.5090421969189551,0.005077594475932624,-0.718798635698795
factors__ou_threshold_k15__s0,ou_threshold,30,0,-0.34415699345555,-0.02643037032797252,0.07679742335785533,-0.18958108015194652,-0.46192118788868286,-0.1394145993196641,0.5243250720941948,-2.064656359066388,-3.7851557246772263,0.0,0.4983142279163857,0.011658012741618524,-0.90399684703702
factors__ou_threshold_k1__s0,ou_threshold,30,0,-0.34549192962255054,-0.035808341465516966,0.10364450916302889,-0.3774949298279042,-0.47870739918391136,-0.09485780771106592,0.5252748954910458,-1.6226389269181976,-2.899785924213845,0.0,0.4868509777478085,0.015440005367016972,-0.8672515464115756
factors__ou_threshold_k0__s0,ou_threshold,30,0,-0.3525136786150955,-0.05403802477008886,0.1532934125631255,-0.3967484086880848,-0.4639290509462304,-0.1362022470330125,0.5351368247577858,-1.232228452943246,-2.111943227271396,0.0,0.4989885367498314,0.024903878035320882,-0.9698967015148787
ensemble__final-cnn_neutral_cw1_b20__ens,cnn_transformer,30,-1,-0.37016654662321763,-0.017147908578138846,0.04632484684142252,-0.13460458024392086,-0.515599274280935,-0.1273946885541685,0.048268610708156426,-0.6327403213427263,-0.895314096062235,0.0,0.4935940660822657,0.00662052152267821,-0.906047390260312
models__raw_ffn__s0,raw_ffn,30,0,-0.3746759811562864,-0.005598400537237129,0.014941978719745853,-0.05939239002574359,-0.5198328983074639,-0.09426124348271585,0.01891417741063414,-0.693668050204078,-1.0126601192518696,0.0,0.49022252191503707,0.002212854989884138,-0.8985064841695047
ensemble__final-cnn_neutral_cw0.5_k10_b10__ens,cnn_transformer,30,-1,-0.39429519553615544,-0.01559840826106272,0.039560229081290955,-0.14192046428785476,-0.5418194660262623,-0.1099095069857231,0.08404751287133407,-0.9296807010157669,-1.4650662064953786,0.0,0.4935940660822657,0.005701080748629897,-0.8915456972768099
factors__fourier_ffn_k10__s2,fourier_ffn,30,2,-0.4137972132824781,-0.009870642777421194,0.02385381646029359,-0.09475110918996954,-0.5618396027451203,-0.10417442984895546,0.1305082597469423,-1.7925317864680337,-3.1712663596535893,0.0,0.4935940660822657,0.0038671782754672555,-0.9853506931289046
models__fourier_ffn__s2,fourier_ffn,30,2,-0.4224770001428206,-0.010670290766550567,0.02525650097625059,-0.08902343818081937,-0.5788738228164227,-0.11985934248998602,0.10223941061723435,-1.4425839223079295,-2.4626908444730384,0.0,0.48954821308159135,0.0039540762098146005,-1.025108592097325
factors__fourier_ffn_k5__s2,fourier_ffn,30,2,-0.4224770001428206,-0.010670290766550567,0.02525650097625059,-0.08902343818081937,-0.5788738228164227,-0.11985934248998602,0.10223941061723435,-1.4425839223079295,-2.4626908444730384,0.0,0.48954821308159135,0.0039540762098146005,-1.025108592097325
factors__cnn_transformer_k10__s2,cnn_transformer,30,2,-0.4704662259827005,-0.012747544791912997,0.02709555774229315,-0.10926801097239924,-0.6198580378605117,-0.11666309909432178,0.29589432395975246,-3.222406981255266,-5.9743477365278315,0.0,0.4996628455832771,0.004209644967264995,-1.1984353966156467
ensemble__final-cnn_neutral_cw0.5_k10_b20__ens,cnn_transformer,30,-1,-0.5228831330732328,-0.021072893204993073,0.04030134435803593,-0.1633190419654258,-0.7085345198014246,-0.12902900330173842,0.05970861857498288,-0.8962347450498057,-1.2695863570263788,0.0,0.4915711395819285,0.005919569452284579,-1.2114645567932638
factors__fourier_ffn_k15__s0,fourier_ffn,30,0,-0.6037364677344551,-0.012523593210146986,0.020743476466051926,-0.08367388869477366,-0.7769282631342963,-0.14967146149775548,0.09019657993327672,-1.6994803841596562,-2.7952243005848576,0.0,0.5030343897505057,0.003444610033480093,-1.5834803124478234
factors__fourier_ffn_k10__s0,fourier_ffn,30,0,-0.6679719981250032,-0.013821487629216719,0.020691717119899672,-0.11174034072094663,-0.8685782159823623,-0.12369290750360294,0.09853308281706624,-1.8679853525517764,-3.0679987069785493,0.0,0.4915711395819285,0.0034584374702606255,-1.6068661660304735
protocol__fixed_602020__s2,cnn_transformer,30,2,-0.7498723245003673,-0.018812094488469343,0.025087063322417804,-0.05695683158686171,-1.0113474280046963,-0.33028688507330695,0.22176319109844345,-2.977487547477443,-5.205102770454518,0.0,0.4939759036144578,0.003599602066064063,-1.090208605030637
protocol__fixed_602020__s0,cnn_transformer,30,0,-1.0016256386169329,-0.028502588424236076,0.028456328717376977,-0.0712896019419863,-1.3005098682223493,-0.3998141053926929,0.28385550524616,-3.515357751865654,-6.0290898651143765,0.0,0.4939759036144578,0.004367125119006982,-1.4097397614561038
